ix,iy,x_m,y_m,Lx1_m,Ly1_m,gap_m,Lx2_m,Ly2_m,x2_m,height_m,cost
7,20,-4.725e-06,-4.725e-06,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.362632864190107
7,21,-4.725e-06,-4.275e-06,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.0727157236479015
7,22,-4.725e-06,-3.825e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0487151585525691
7,23,-4.725e-06,-3.375e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.356618880669016
7,24,-4.725e-06,-2.925e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.105255034405026
7,25,-4.725e-06,-2.475e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.110284261425623
7,26,-4.725e-06,-2.025e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.156171306934723
7,27,-4.725e-06,-1.575e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.242029635957654
7,28,-4.725e-06,-1.125e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.221776332879489
7,29,-4.725e-06,-6.74999999999999e-07,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.21887025893522
7,30,-4.725e-06,-2.25e-07,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.251066987355244
7,31,-4.725e-06,2.25e-07,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.27122970354814
7,32,-4.725e-06,6.74999999999999e-07,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.25272724301146
7,33,-4.725e-06,1.125e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.1915269327799
7,34,-4.725e-06,1.575e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.106958881476861
7,35,-4.725e-06,2.025e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.0415035532611847
7,36,-4.725e-06,2.475e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.0589109626797355
7,37,-4.725e-06,2.925e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.238946936223452
7,38,-4.725e-06,3.375e-06,3e-07,1.7e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.554353199120955
7,39,-4.725e-06,3.825e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.479833691395915
7,40,-4.725e-06,4.275e-06,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.506752614534003
7,41,-4.725e-06,4.725e-06,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.662497541793938
7,42,-4.725e-06,5.175e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.454017990858987
7,43,-4.725e-06,5.625e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.303148747384572
7,44,-4.725e-06,6.075e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.519761065875204
7,45,-4.725e-06,6.525e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.252567550436442
7,46,-4.725e-06,6.975e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.163319370432652
7,47,-4.725e-06,7.425e-06,2e-07,1.75e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,0.390339766041044
7,48,-4.725e-06,7.875e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.0974043656204538
7,49,-4.725e-06,8.325e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.518755096389976
7,50,-4.725e-06,8.775e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,1.21631030017625
7,51,-4.725e-06,9.225e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.468711399053299
7,52,-4.725e-06,9.675e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.372592560688586
7,53,-4.725e-06,1.0125e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,1.5521603934015
7,54,-4.725e-06,1.0575e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.789622906259662
7,55,-4.725e-06,1.1025e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0433782335733643
7,56,-4.725e-06,1.1475e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.613321659242431
7,57,-4.725e-06,1.1925e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.493929018175269
7,58,-4.725e-06,1.2375e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.184035962618231
7,59,-4.725e-06,1.2825e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.299733870863914
7,60,-4.725e-06,1.3275e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.126602545302818
8,1,-3.375e-06,-1.3275e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.205615331316322
8,2,-3.375e-06,-1.2825e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.384740107973804
8,3,-3.375e-06,-1.2375e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.0562781064088879
8,4,-3.375e-06,-1.1925e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.349910509414776
8,5,-3.375e-06,-1.1475e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.374529878713574
8,6,-3.375e-06,-1.1025e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.0621900817817387
8,7,-3.375e-06,-1.0575e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.410455140148515
8,8,-3.375e-06,-1.0125e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.98924313111307
8,9,-3.375e-06,-9.675e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.33241564815362
8,10,-3.375e-06,-9.225e-06,2e-07,1.8e-07,1.1e-07,2.25e-07,2e-07,7.25e-08,6.3e-07,0.957232744894076
8,11,-3.375e-06,-8.775e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.43087595126977
8,12,-3.375e-06,-8.325e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.24590053407871
8,13,-3.375e-06,-7.875e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.0860399841813511
8,14,-3.375e-06,-7.425e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.574531049706248
8,15,-3.375e-06,-6.975e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.051262498307116
8,16,-3.375e-06,-6.525e-06,2e-07,1.8e-07,1e-07,2e-07,2e-07,5e-08,6.3e-07,0.138128767963237
8,17,-3.375e-06,-6.075e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.387391033949155
8,18,-3.375e-06,-5.625e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.349676299738216
8,19,-3.375e-06,-5.175e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.138163428715932
8,20,-3.375e-06,-4.725e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0831256705810668
8,21,-3.375e-06,-4.275e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.106072446821157
8,22,-3.375e-06,-3.825e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.0649510685352622
8,23,-3.375e-06,-3.375e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.05011020602326
8,24,-3.375e-06,-2.925e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.462013802715385
8,25,-3.375e-06,-2.475e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.541704313666096
8,26,-3.375e-06,-2.025e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.363975705510713
8,27,-3.375e-06,-1.575e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.42239713603444
8,28,-3.375e-06,-1.125e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.55813989901367
8,29,-3.375e-06,-6.74999999999999e-07,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.618255448015753
8,30,-3.375e-06,-2.25e-07,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.660561481225291
8,31,-3.375e-06,2.25e-07,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.594337458947017
8,32,-3.375e-06,6.74999999999999e-07,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.629152829642413
8,33,-3.375e-06,1.125e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.754253727666776
8,34,-3.375e-06,1.575e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.980061881071967
8,35,-3.375e-06,2.025e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,1.31497179619167
8,36,-3.375e-06,2.475e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,1.12271931674174
8,37,-3.375e-06,2.925e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,1.0122944128477
8,38,-3.375e-06,3.375e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.412157713682118
8,39,-3.375e-06,3.825e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.066815428368383
8,40,-3.375e-06,4.275e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.116431942432758
8,41,-3.375e-06,4.725e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.409773395800804
8,42,-3.375e-06,5.175e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.340932155478203
8,43,-3.375e-06,5.625e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.354905951163814
8,44,-3.375e-06,6.075e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.736974434558902
8,45,-3.375e-06,6.525e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.217191173483982
8,46,-3.375e-06,6.975e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.695902774735401
8,47,-3.375e-06,7.425e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.169423718119893
8,48,-3.375e-06,7.875e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.21494702387605
8,49,-3.375e-06,8.325e-06,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.29385670926257
8,50,-3.375e-06,8.775e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.194498514630978
8,51,-3.375e-06,9.225e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.916062568778828
8,52,-3.375e-06,9.675e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.540330496590124
8,53,-3.375e-06,1.0125e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.230326165872603
8,54,-3.375e-06,1.0575e-05,3e-07,1.7e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,1.09367657787498
8,55,-3.375e-06,1.1025e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,1.24605920442631
8,56,-3.375e-06,1.1475e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0128091059887958
8,57,-3.375e-06,1.1925e-05,3e-07,1.7e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.621954495423925
8,58,-3.375e-06,1.2375e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.629193712461779
8,59,-3.375e-06,1.2825e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.16098414428308
8,60,-3.375e-06,1.3275e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.269398779646474
9,1,-2.025e-06,-1.3275e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0145815751467721
9,2,-2.025e-06,-1.2825e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.109410209023193
9,3,-2.025e-06,-1.2375e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0208269416471608
9,4,-2.025e-06,-1.1925e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.106632107755308
9,5,-2.025e-06,-1.1475e-05,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.0106544448544997
9,6,-2.025e-06,-1.1025e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.311654066966049
9,7,-2.025e-06,-1.0575e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.622639708505327
9,8,-2.025e-06,-1.0125e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.19085233721313
9,9,-2.025e-06,-9.675e-06,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.09234628617464
9,10,-2.025e-06,-9.225e-06,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.606413383571422
9,11,-2.025e-06,-8.775e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.419834196479993
9,12,-2.025e-06,-8.325e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.0890218770200266
9,13,-2.025e-06,-7.875e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.676697337919066
9,14,-2.025e-06,-7.425e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.103724321236912
9,15,-2.025e-06,-6.975e-06,2e-07,1.8e-07,1e-07,2e-07,2e-07,5e-08,6.3e-07,0.113095288180235
9,16,-2.025e-06,-6.525e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.476445104718102
9,17,-2.025e-06,-6.075e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.25309299059779
9,18,-2.025e-06,-5.625e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0601084220112553
9,19,-2.025e-06,-5.175e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.241238724221514
9,20,-2.025e-06,-4.725e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.0252107539745112
9,21,-2.025e-06,-4.275e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.00822089846070269
9,22,-2.025e-06,-3.825e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.336346564214119
9,23,-2.025e-06,-3.375e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.655335506101762
9,24,-2.025e-06,-2.925e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.395168842273634
9,25,-2.025e-06,-2.475e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.136165686904435
9,26,-2.025e-06,-2.025e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.187734008859836
9,27,-2.025e-06,-1.575e-06,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.490947825758964
9,28,-2.025e-06,-1.125e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.555631375291124
9,29,-2.025e-06,-6.74999999999999e-07,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.197101110641812
9,30,-2.025e-06,-2.25e-07,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.0401311530622945
9,31,-2.025e-06,2.25e-07,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.0163776582422757
9,32,-2.025e-06,6.74999999999999e-07,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0213263731885992
9,33,-2.025e-06,1.125e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0730936450744809
9,34,-2.025e-06,1.575e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.244707612557368
9,35,-2.025e-06,2.025e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.580368775050082
9,36,-2.025e-06,2.475e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.983508525541544
9,37,-2.025e-06,2.925e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.07002410968264
9,38,-2.025e-06,3.375e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.39880038950922
9,39,-2.025e-06,3.825e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,1.72920981448466
9,40,-2.025e-06,4.275e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.828472177343801
9,41,-2.025e-06,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.120863447258585
9,42,-2.025e-06,5.175e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0796575315418641
9,43,-2.025e-06,5.625e-06,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.593353402096925
9,44,-2.025e-06,6.075e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.220707108851045
9,45,-2.025e-06,6.525e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.3633957344525
9,46,-2.025e-06,6.975e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.301547794483783
9,47,-2.025e-06,7.425e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.422138644180067
9,48,-2.025e-06,7.875e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.242212123510617
9,49,-2.025e-06,8.325e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.0950383842381968
9,50,-2.025e-06,8.775e-06,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.376668547185737
9,51,-2.025e-06,9.225e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.153872000390094
9,52,-2.025e-06,9.675e-06,2.75e-07,1.75e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.960672511937264
9,53,-2.025e-06,1.0125e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.435221479903802
9,54,-2.025e-06,1.0575e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.188865178691495
9,55,-2.025e-06,1.1025e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,1.23510854583328
9,56,-2.025e-06,1.1475e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.868794913844719
9,57,-2.025e-06,1.1925e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.0851024319223232
9,58,-2.025e-06,1.2375e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.494878985817927
9,59,-2.025e-06,1.2825e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.428855574516381
9,60,-2.025e-06,1.3275e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.539306842405796
10,1,-6.74999999999999e-07,-1.3275e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.121805813404551
10,2,-6.74999999999999e-07,-1.2825e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.0111411645501703
10,3,-6.74999999999999e-07,-1.2375e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.164015227067638
10,4,-6.74999999999999e-07,-1.1925e-05,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.270819502063561
10,5,-6.74999999999999e-07,-1.1475e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.0496214402529456
10,6,-6.74999999999999e-07,-1.1025e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.443216256451085
10,7,-6.74999999999999e-07,-1.0575e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.857044679245958
10,8,-6.74999999999999e-07,-1.0125e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.1430648377456
10,9,-6.74999999999999e-07,-9.675e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.862876064064337
10,10,-6.74999999999999e-07,-9.225e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.353417444839728
10,11,-6.74999999999999e-07,-8.775e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.18275926634829
10,12,-6.74999999999999e-07,-8.325e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.17236321709339
10,13,-6.74999999999999e-07,-7.875e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.558668324663322
10,14,-6.74999999999999e-07,-7.425e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.104522282189855
10,15,-6.74999999999999e-07,-6.975e-06,2e-07,1.8e-07,1e-07,2e-07,2e-07,5e-08,6.3e-07,0.236444299040209
10,16,-6.74999999999999e-07,-6.525e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.19712775200749
10,17,-6.74999999999999e-07,-6.075e-06,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.337826443378387
10,18,-6.74999999999999e-07,-5.625e-06,2.25e-07,1.7e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0672012947163266
10,19,-6.74999999999999e-07,-5.175e-06,2.75e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.24992040510878
10,20,-6.74999999999999e-07,-4.725e-06,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.0644684615990169
10,21,-6.74999999999999e-07,-4.275e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.191115733881182
10,22,-6.74999999999999e-07,-3.825e-06,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,0.736215759921853
10,23,-6.74999999999999e-07,-3.375e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.61977375941983
10,24,-6.74999999999999e-07,-2.925e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.130321804127783
10,25,-6.74999999999999e-07,-2.475e-06,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.124378690169224
10,26,-6.74999999999999e-07,-2.025e-06,2e-07,1.75e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,0.318171880431216
10,27,-6.74999999999999e-07,-1.575e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.175215392167437
10,28,-6.74999999999999e-07,-1.125e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.0699479548059627
10,29,-6.74999999999999e-07,-6.74999999999999e-07,2e-07,1.8e-07,1e-07,2e-07,2e-07,5e-08,6.3e-07,0.200095269375707
10,30,-6.74999999999999e-07,-2.25e-07,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.196399936981958
